step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z,b8_x,b8_y,b8_z,b9_x,b9_y,b9_z,b10_x,b10_y,b10_z,b11_x,b11_y,b11_z
764,7.7658205,-3.2895329,-793.154968,7.71155691,-3.34135413,-793.290894,7.59048748,-2.93421555,-793.107544,7.34962177,-2.91241455,-792.704407,7.12814999,-3.19481778,-792.562744,6.97705412,-3.45518613,-792.027222,7.07265806,-3.29725575,-791.412964,7.09413815,-3.43786645,-790.865906,6.64770699,-3.35783601,-790.695618,6.67837572,-3.42192268,-790.610718,7.03953314,-3.49922681,-790.819336,7.45387602,-3.55230665,-791.073975
765,7.7645936,-3.29198122,-795.256287,7.7113409,-3.34372687,-795.385925,7.591012,-2.93788099,-795.19928,7.35460424,-2.9184289,-794.795044,7.13375711,-3.19598937,-794.649231,6.98593426,-3.45674586,-794.112244,7.08442688,-3.29871178,-793.497864,7.10252666,-3.44274044,-792.951843,6.65338421,-3.36594534,-792.781128,6.68630791,-3.42897677,-792.696228,7.04532385,-3.50686932,-792.904846,7.46218157,-3.55609202,-793.157776
766,7.7633729,-3.29441285,-797.360352,7.71111107,-3.34608507,-797.483643,7.59153223,-2.94155669,-797.293701,7.35958385,-2.92444468,-796.888489,7.1393671,-3.19718122,-796.738403,6.9948163,-3.45830822,-796.199951,7.09618711,-3.30019188,-795.58551,7.11088705,-3.44762182,-795.040527,6.6590991,-3.37402964,-794.869385,6.69424582,-3.43602204,-794.784546,7.05113411,-3.51451921,-794.993103,7.47046375,-3.55986905,-795.244263
767,7.76215887,-3.29682851,-799.467163,7.7108674,-3.34842801,-799.584045,7.59204912,-2.9452424,-799.390869,7.36455965,-2.93046045,-798.984741,7.14497995,-3.1983943,-798.830261,7.00370169,-3.45987415,-798.290344,7.10793734,-3.30169749,-797.675842,7.11921835,-3.45250964,-797.131958,6.66485214,-3.38208818,-796.960388,6.70218992,-3.44305921,-796.87561,7.05696392,-3.52217579,-797.084045,7.478724,-3.56363726,-797.333435
768,7.76095104,-3.29922724,-801.57666,7.71061087,-3.35075665,-801.687134,7.59256268,-2.94893837,-801.490723,7.36953211,-2.93647718,-801.08374,7.15059566,-3.19962978,-800.924866,7.01258993,-3.46144247,-800.383484,7.11967754,-3.30322814,-799.76886,7.12751961,-3.4574039,-799.226135,6.67064476,-3.39012051,-799.054138,6.71013975,-3.45008802,-798.969421,7.06281424,-3.52983952,-799.177734,7.48696136,-3.56739736,-799.425293
769,7.75975084,-3.30160952,-803.688843,7.71034193,-3.35307026,-803.792908,7.59307384,-2.95264482,-803.593262,7.37449837,-2.94249201,-803.185547,7.15621376,-3.2008884,-803.022095,7.02148151,-3.46301365,-802.479309,7.13140678,-3.30478525,-801.864563,7.13578939,-3.46230531,-801.32312,6.67647743,-3.39812541,-801.150635,6.71809578,-3.45710874,-801.065979,7.06868505,-3.53750992,-801.27417,7.49517584,-3.57114911,-801.519897
770,7.75855684,-3.30397511,-805.803772,7.71005964,-3.35536981,-805.901428,7.59358358,-2.95636129,-805.698547,7.37945843,-2.94850278,-805.2901,7.16183615,-3.20217085,-805.122009,7.03037596,-3.46458912,-804.57782,7.14312458,-3.30636883,-803.962952,7.14402771,-3.46721244,-803.422852,6.68235111,-3.40610242,-803.249817,6.72605801,-3.46412182,-803.165344,7.07457829,-3.54518676,-803.373352,7.50336599,-3.57489371,-803.617188
771,7.75737095,-3.30632401,-807.921387,7.70976543,-3.35765409,-808.012634,7.59409189,-2.96008778,-807.806519,7.38441133,-2.95450926,-807.397461,7.16746092,-3.2034781,-807.224609,7.03927279,-3.46616983,-806.679077,7.1548295,-3.3079803,-806.064087,7.15223455,-3.47212529,-805.52533,6.68826723,-3.41405058,-805.351746,6.73402643,-3.47112823,-805.267456,7.08049345,-3.55286908,-805.475281,7.51153278,-3.57863069,-805.717163
772,7.75619364,-3.30865645,-810.041748,7.70945978,-3.35992312,-810.126526,7.59459877,-2.96382427,-809.917236,7.38935661,-2.96051192,-809.507629,7.17308855,-3.2048111,-809.329895,7.04817104,-3.4677546,-808.78302,7.16652203,-3.30961919,-808.167908,7.1604085,-3.47704339,-807.630554,6.69422579,-3.42196989,-807.456421,6.74200153,-3.47812796,-807.372314,7.08643055,-3.56055689,-807.579956,7.51967525,-3.58236051,-807.819824
773,7.75502491,-3.31097198,-812.164795,7.70914316,-3.3621769,-812.243103,7.59510517,-2.96757126,-812.03064,7.39429426,-2.96650958,-811.620605,7.17871952,-3.20617032,-811.437927,7.05707073,-3.46934438,-810.889648,7.17819929,-3.31128693,-810.274414,7.16854906,-3.4819665,-809.738525,6.70022821,-3.42985845,-809.563843,6.74998283,-3.48512173,-809.47998,7.09239054,-3.5682497,-809.687317,7.52779436,-3.58608317,-809.925171
774,7.75386381,-3.31327057,-814.290588,7.70881462,-3.36441636,-814.362366,7.59561205,-2.97132921,-814.146729,7.39922333,-2.97250056,-813.736328,7.18435383,-3.20755696,-813.548645,7.06597233,-3.47093964,-812.999023,7.18986225,-3.31298351,-812.383606,7.17665577,-3.48689365,-811.849243,6.70627546,-3.43771601,-811.674011,6.75796938,-3.49210954,-811.590393,7.09837437,-3.575948,-811.797424,7.53588963,-3.58979869,-812.033203
775,7.75271177,-3.31555247,-816.419067,7.70847559,-3.36664081,-816.484314,7.59612036,-2.97509694,-816.265503,7.4041419,-2.97848368,-815.854858,7.18999147,-3.20897222,-815.661987,7.07487679,-3.4725399,-815.111084,7.20150948,-3.3147099,-814.495544,7.18472672,-3.49182534,-813.962708,6.71236849,-3.44554114,-813.786926,6.76596165,-3.49909163,-813.703552,7.10438251,-3.58365202,-813.910278,7.54396105,-3.59350753,-814.143982
776,7.75156832,-3.31781745,-818.550293,7.70812607,-3.36885095,-818.608948,7.59662914,-2.97887468,-818.387024,7.40905046,-2.9844594,-817.976135,7.19563293,-3.21041608,-817.778076,7.08378267,-3.47414613,-817.22583,7.21314001,-3.31646657,-816.610168,7.19276142,-3.49676085,-816.078918,6.71850824,-3.45333362,-815.902588,6.77396011,-3.50606871,-815.819458,7.11041546,-3.59135985,-816.025879,7.55200815,-3.59721041,-816.257446
777,7.75043488,-3.32006598,-820.684204,7.70776558,-3.37104607,-820.736267,7.59713984,-2.98266292,-820.51123,7.41394806,-2.99042606,-820.10022,7.20127821,-3.21188998,-819.896851,7.09269094,-3.47575784,-819.343323,7.22475338,-3.31825376,-818.727478,7.20075846,-3.50169992,-818.197876,6.72469473,-3.46109343,-818.020996,6.78196573,-3.51304102,-817.93811,7.1164732,-3.59907126,-818.144226,7.56003046,-3.60090709,-818.373596
778,7.74931049,-3.32229781,-822.820801,7.70739508,-3.37322664,-822.866333,7.59765291,-2.98646116,-822.638184,7.41883421,-2.996382,-822.227051,7.20692778,-3.21339417,-822.018311,7.10160017,-3.47737741,-821.463501,7.23634863,-3.32007241,-820.847473,7.20871878,-3.50664115,-820.319641,6.73092937,-3.46881914,-820.142151,6.78997707,-3.5200088,-820.05957,7.12255621,-3.60678744,-820.265259,7.56802845,-3.60459781,-820.492432
779,7.74819613,-3.32451224,-824.960144,7.70701599,-3.37539196,-824.999084,7.59816885,-2.99027038,-824.767822,7.42370796,-3.0023284,-824.356689,7.21258068,-3.21492982,-824.142456,7.11051083,-3.47900271,-823.586365,7.24792528,-3.32192254,-822.970154,7.21664095,-3.51158547,-822.444153,6.7372117,-3.476511,-822.266052,6.79799461,-3.52697277,-822.183777,7.12866545,-3.61450648,-822.389038,7.57600212,-3.6082828,-822.613953
780,7.74709225,-3.32670975,-827.102173,7.70662737,-3.37754226,-827.134521,7.59868765,-2.99408913,-826.900146,7.42856836,-3.00826335,-826.489075,7.21823788,-3.2164979,-826.269287,7.11942196,-3.48063517,-825.711975,7.25948334,-3.32380438,-825.095581,7.2245245,-3.51653242,-824.571411,6.74354315,-3.48416781,-824.3927,6.80601931,-3.53393245,-824.31073,7.13480139,-3.62222862,-824.515564,7.58394957,-3.61196303,-824.73822
781,7.74599934,-3.32889056,-829.246887,7.70622921,-3.37967753,-829.272644,7.59921074,-2.99791813,-829.035217,7.43341541,-3.01418591,-828.624268,7.22389984,-3.2180984,-828.398804,7.12833357,-3.4822762,-827.840271,7.27101994,-3.32571983,-827.223694,7.23236895,-3.52148032,-826.701416,6.74992466,-3.49178791,-826.522034,6.81405067,-3.54088879,-826.44043,7.14096451,-3.62995362,-826.644836,7.59187174,-3.61563873,-826.865173
782,7.74491692,-3.33105421,-831.394348,7.70582294,-3.38179779,-831.413452,7.59973812,-3.00175786,-831.172974,7.43824863,-3.02009559,-830.762207,7.2295661,-3.21973252,-830.531006,7.13724566,-3.48392487,-829.971313,7.2825346,-3.32766914,-829.354492,7.24017334,-3.52642965,-828.834167,6.75635719,-3.49937105,-828.654175,6.8220892,-3.54784226,-828.572937,7.14715481,-3.63768101,-828.776794,7.59976912,-3.61930919,-828.994812
783,7.74384499,-3.33320045,-833.544495,7.7054081,-3.38390279,-833.556946,7.60026979,-3.00560856,-833.313416,7.44306755,-3.02599192,-832.902954,7.23523712,-3.22140098,-832.665894,7.1461587,-3.48558044,-832.105042,7.29402781,-3.32965136,-831.488037,7.24793673,-3.53138041,-830.969666,6.76284075,-3.506917,-830.789001,6.83013391,-3.55479288,-830.708191,7.15337324,-3.64541101,-830.911499,7.60764122,-3.62297535,-831.127136
784,7.74278402,-3.33532977,-835.697327,7.70498419,-3.38599324,-835.703125,7.60080624,-3.00946951,-835.456604,7.44787169,-3.03187418,-835.046448,7.24091387,-3.22310448,-834.803467,7.15507174,-3.48724461,-834.241516,7.30549765,-3.33166838,-833.624268,7.2556591,-3.53633142,-833.10791,6.76937675,-3.51442528,-832.926575,6.83818579,-3.56174111,-832.846191,7.15961981,-3.65314269,-833.04895,7.61548805,-3.62663698,-833.262207
785,7.74173498,-3.33744216,-837.852905,7.70455217,-3.38806868,-837.85199,7.60134792,-3.01334047,-837.602478,7.45266104,-3.03774142,-837.192749,7.24659634,-3.22484374,-836.943726,7.16398573,-3.48891735,-836.380676,7.31694269,-3.3337214,-835.763184,7.26333857,-3.54128289,-835.248962,6.77596569,-3.52189469,-835.066895,6.84624529,-3.56868672,-834.986938,7.16589499,-3.66087556,-835.189148,7.62330866,-3.63029528,-835.399963
786,7.74069643,-3.33953714,-840.011169,7.70411158,-3.39013004,-840.003601,7.60189581,-3.01722169,-839.751038,7.45743513,-3.04359317,-839.341797,7.25228453,-3.22661924,-839.086731,7.17289877,-3.49059939,-838.522522,7.32836199,-3.3358109,-837.904785,7.27097559,-3.54623318,-837.392761,6.78260851,-3.52932358,-837.210022,6.85431242,-3.57563114,-837.130432,7.17219877,-3.66860986,-837.332092,7.63110447,-3.63394952,-837.540405
787,7.73967028,-3.34161472,-842.172119,7.70366335,-3.39217615,-842.157898,7.60244989,-3.02111387,-841.902344,7.46219301,-3.04943085,-841.493591,7.25797844,-3.22843242,-841.232422,7.18181229,-3.49228811,-840.667114,7.33975697,-3.33793473,-840.049133,7.27856874,-3.55118346,-839.539307,6.78930426,-3.53671312,-839.355835,6.8623867,-3.58257413,-839.276672,7.1785326,-3.67634487,-839.477722,7.63887405,-3.63760066,-839.683533
788,7.73865557,-3.34367514,-844.335815,7.70320797,-3.394207,-844.31488,7.60301065,-3.02501607,-844.056335,7.46693373,-3.0552516,-843.648132,7.26367855,-3.23028326,-843.380798,7.19072485,-3.49398732,-842.814392,7.35112524,-3.34009528,-842.196167,7.28611898,-3.55613232,-841.688599,6.79605436,-3.54406238,-841.504456,6.87046862,-3.58951616,-841.42572,7.18489599,-3.68408036,-841.626099,7.64661789,-3.64124846,-841.829407
789,7.73765326,-3.34571767,-846.502197,7.70274544,-3.39622283,-846.474548,7.60357904,-3.02892923,-846.213013,7.47165728,-3.06105614,-845.805481,7.26938534,-3.23217297,-845.53186,7.19963694,-3.49569511,-844.964417,7.36246681,-3.34229207,-844.345886,7.2936244,-3.56108022,-843.840637,6.80285883,-3.55137086,-843.655762,6.87855816,-3.59645677,-843.577515,7.19128942,-3.69181561,-843.777222,7.6543355,-3.64489388,-843.977966
790,7.73666334,-3.3477428,-848.671265,7.70227575,-3.3982234,-848.636902,7.60415506,-3.03285289,-848.372437,7.47636366,-3.06684327,-847.965576,7.2750988,-3.23410177,-847.685608,7.20854855,-3.4974122,-847.117126,7.37377977,-3.34452629,-846.498291,7.301085,-3.56602645,-845.995422,6.80971909,-3.55863714,-845.809875,6.88665533,-3.60339713,-845.732056,7.19771385,-3.69955063,-845.931091,7.66202688,-3.64853692,-846.129211
791,7.73568583,-3.34975028,-850.843018,7.70179939,-3.40020847,-850.801941,7.60473919,-3.03678632,-850.534546,7.48105145,-3.07261133,-850.128418,7.28081942,-3.23607016,-849.842041,7.21745872,-3.49914074,-849.272583,7.3850646,-3.34679794,-848.653442,7.30850124,-3.57097054,-848.152954,6.81663418,-3.56586194,-847.966736,6.89476061,-3.61033702,-847.889343,7.20416927,-3.70728493,-848.087708,7.66969204,-3.65217781,-848.283142
792,7.73472023,-3.35173965,-853.017517,7.70131636,-3.40217876,-852.969666,7.60533142,-3.04073048,-852.699341,7.48572206,-3.07836294,-852.294006,7.28654766,-3.23807907,-852.001221,7.2263689,-3.50087786,-851.430725,7.39631987,-3.3491075,-850.811279,7.31587124,-3.57591224,-850.313232,6.82360554,-3.57304382,-850.126282,6.90287352,-3.61727691,-850.049377,7.21065569,-3.71501899,-850.247009,7.67733145,-3.65581656,-850.439819
793,7.73376751,-3.35371161,-855.194702,7.70082617,-3.4041338,-855.140137,7.60593271,-3.04468417,-854.866882,7.49037361,-3.08409476,-854.462402,7.29228401,-3.24012923,-854.163086,7.23527813,-3.50262618,-853.591614,7.40754461,-3.35145545,-852.971802,7.32319546,-3.58085155,-852.476257,6.83063269,-3.58018327,-852.288635,6.91099501,-3.62421679,-852.212158,7.2171731,-3.72275114,-852.409058,7.68494463,-3.65945363,-852.599182
794,7.73282766,-3.35566545,-857.374573,7.7003293,-3.40607405,-857.313293,7.60654306,-3.04864883,-857.037109,7.49500704,-3.08980846,-856.633545,7.29802895,-3.24222112,-856.327637,7.24418736,-3.50438309,-855.755188,7.41873884,-3.3538413,-855.135071,7.33047247,-3.58578873,-854.64209,6.83771563,-3.58728004,-854.453735,6.91912413,-3.63115692,-854.377686,7.22372198,-3.73048115,-854.573853,7.69253206,-3.66308928,-854.76123
795,7.73189974,-3.3576014,-859.557129,7.69982576,-3.40799904,-859.489136,7.607162,-3.05262446,-859.210083,7.4996233,-3.09550548,-858.807434,7.30378342,-3.24435544,-858.494873,7.25309563,-3.5061481,-857.921509,7.42990112,-3.35626578,-857.301025,7.3377018,-3.59072208,-856.810669,6.84485579,-3.59433198,-856.621582,6.92726183,-3.63809776,-856.545959,7.23030376,-3.73820972,-856.741394,7.70009279,-3.66672397,-856.926025
796,7.73098516,-3.35951924,-861.742371,7.69931602,-3.40990901,-861.667664,7.60778999,-3.05661011,-861.385742,7.50422049,-3.10118294,-860.98407,7.30954742,-3.24653292,-860.664795,7.26200247,-3.5079236,-860.090515,7.4410305,-3.35872912,-859.469727,7.34488344,-3.59565139,-858.981995,6.85205269,-3.60133934,-858.792175,6.93540859,-3.6450398,-858.717041,7.23691797,-3.74593592,-858.911621,7.70762682,-3.67035842,-859.093506
797,7.73008347,-3.3614192,-863.930359,7.69879961,-3.41180372,-863.848877,7.608428,-3.06060672,-863.564087,7.5087986,-3.10684037,-863.163452,7.31532145,-3.24875355,-862.837463,7.27090693,-3.50971031,-862.262268,7.45212555,-3.36123276,-861.641113,7.35201788,-3.60057592,-861.156067,6.85930681,-3.60830116,-860.965515,6.94356346,-3.65198302,-860.890869,7.24356461,-3.75365973,-861.084595,7.7151351,-3.67399216,-861.263672
798,7.72919416,-3.36330056,-866.121033,7.698277,-3.41368365,-866.032837,7.60907507,-3.06461406,-865.745117,7.51335859,-3.11248064,-865.34552,7.32110643,-3.25101876,-865.012817,7.27981091,-3.51150489,-864.436768,7.46318722,-3.36377454,-863.815186,7.35910463,-3.60549736,-863.332886,6.86661768,-3.61521935,-863.141602,6.95172644,-3.65892673,-863.067444,7.25024414,-3.76137972,-863.260315,7.7226162,-3.67762566,-863.436523
799,7.72831869,-3.36516333,-868.314392,7.69774866,-3.41554713,-868.219482,7.60973263,-3.06863141,-867.928894,7.51789856,-3.1181016,-867.530334,7.32690239,-3.25332856,-867.190857,7.28871346,-3.51330996,-866.613953,7.47421455,-3.36635566,-865.992004,7.36614275,-3.61041498,-865.512451,6.87398529,-3.62209225,-865.320435,6.95989799,-3.6658721,-865.246765,7.2569561,-3.76909614,-865.438782,7.73007154,-3.68125916,-865.612122
800,7.72745609,-3.36700726,-870.510437,7.6972146,-3.41739535,-870.408813,7.61040115,-3.07265925,-870.115356,7.52241898,-3.12370157,-869.717896,7.33270979,-3.25568366,-869.371643,7.29761457,-3.51512671,-868.793884,7.48520565,-3.36897731,-868.171509,7.37313318,-3.61532784,-867.694763,6.8814106,-3.6289196,-867.502014,6.96807814,-3.67281914,-867.428833,7.26370144,-3.7768085,-867.619934,7.73750067,-3.68489289,-867.790405
801,7.72660589,-3.36883235,-872.709167,7.6966753,-3.4192276,-872.60083,7.61108017,-3.0766983,-872.304504,7.52691936,-3.12928343,-871.908203,7.33853006,-3.25808477,-871.555115,7.30651522,-3.51695204,-870.976501,7.49616098,-3.37163806,-870.35376,7.3800745,-3.62023664,-869.879822,6.88889313,-3.63570142,-869.68634,6.97626638,-3.67976809,-869.613647,7.27048063,-3.7845161,-869.803833,7.74490309,-3.68852711,-869.971375
802,7.72576857,-3.37063861,-874.910583,7.6961298,-3.42104411,-874.795532,7.61177063,-3.08074737,-874.496399,7.53140068,-3.13484669,-874.101257,7.34436321,-3.26053309,-873.741272,7.31541538,-3.51878667,-873.161865,7.50707817,-3.3743391,-872.538696,7.38696623,-3.62513995,-872.067627,6.89643288,-3.6424365,-871.873413,6.98446369,-3.6867187,-871.801208,7.27729368,-3.7922194,-871.990479,7.7522788,-3.69216275,-872.15509
803,7.72494411,-3.37242579,-877.114746,7.6955781,-3.4228456,-876.99292,7.6124711,-3.08480716,-876.690979,7.5358634,-3.14039016,-876.297058,7.35021114,-3.26302838,-875.930115,7.32431459,-3.52063107,-875.349915,7.51795721,-3.37708044,-874.726379,7.3938098,-3.63003874,-874.25824,6.90402889,-3.64912677,-874.063232,6.99267006,-3.69367075,-873.991516,7.28413963,-3.79991651,-874.179871,7.7596283,-3.69579911,-874.341492
804,7.72413206,-3.37419415,-879.321594,7.69501972,-3.4246316,-879.192993,7.61318159,-3.08887768,-878.888245,7.540308,-3.1459167,-878.495544,7.35607433,-3.26557183,-878.121704,7.33321285,-3.52248335,-877.54071,7.5287981,-3.37986088,-876.916748,7.40060329,-3.63493228,-876.451599,6.91168213,-3.65577054,-876.255798,7.00088501,-3.70062494,-876.18457,7.29101992,-3.80760765,-876.371948,7.76695108,-3.69943738,-876.53064
805,7.72333241,-3.37594318,-881.531128,7.69445515,-3.42640162,-881.395813,7.61390448,-3.09295797,-881.088257,7.54473257,-3.15142226,-880.696777,7.36195183,-3.2681632,-880.315979,7.3421092,-3.52434707,-879.734253,7.53959942,-3.38268185,-879.109863,7.40734863,-3.63981938,-878.647705,6.91939211,-3.66236734,-878.451172,7.0091095,-3.70758152,-878.380371,7.29793453,-3.81529331,-878.566772,7.77424669,-3.70307779,-878.722473
806,7.72254515,-3.37767243,-883.743347,7.69388437,-3.42815638,-883.601318,7.61463737,-3.09704995,-883.290955,7.54913902,-3.15691066,-882.900757,7.36784792,-3.27080369,-882.512939,7.35100555,-3.5262177,-881.930542,7.55036068,-3.38554192,-881.305664,7.41404343,-3.64470077,-880.846558,6.92715788,-3.66891766,-880.649292,7.01734304,-3.71454,-880.578918,7.30488348,-3.82297277,-880.764343,7.7815156,-3.70672107,-880.916992
807,7.72176981,-3.37938213,-885.958252,7.6933074,-3.4298954,-885.809509,7.61538172,-3.10115194,-885.496338,7.55352688,-3.1623795,-885.107422,7.37376118,-3.27349281,-884.712646,7.35990095,-3.52809834,-884.129517,7.56108236,-3.38844085,-883.504211,7.42069054,-3.64957738,-883.048157,6.93497896,-3.67542291,-882.850159,7.0255847,-3.72150087,-882.780212,7.31186676,-3.83064508,-882.964661,7.78875828,-3.71036625,-883.114258
808,7.72100687,-3.38107204,-888.175842,7.69272423,-3.43161821,-888.020386,7.61613607,-3.10526586,-887.704407,7.55789661,-3.16783309,-887.316772,7.37969446,-3.276232,-886.915039,7.36879635,-3.52998471,-886.331238,7.57176208,-3.39137793,-885.705505,7.42728615,-3.65444803,-885.252502,6.94285536,-3.68188119,-885.053772,7.03383493,-3.72846532,-884.984253,7.31888437,-3.83831096,-885.167664,7.79597521,-3.71401358,-885.314209
809,7.72025537,-3.38274217,-890.396118,7.69213438,-3.43332505,-890.233948,7.61690283,-3.10938931,-889.915222,7.56224823,-3.17326689,-889.52887,7.38564587,-3.27902102,-889.120178,7.37769079,-3.53188205,-888.535706,7.58239985,-3.3943553,-887.909485,7.4338336,-3.65931177,-887.459595,6.95078659,-3.68829274,-887.260132,7.04209423,-3.73543215,-887.19104,7.32593679,-3.84596896,-887.373413,7.80316544,-3.71766448,-887.516846
810,7.7195158,-3.38439226,-892.61908,7.69153833,-3.43501592,-892.450195,7.61768103,-3.11352301,-892.128723,7.56658125,-3.17868257,-891.743652,7.39161777,-3.28186083,-891.328003,7.38658571,-3.53378773,-890.742859,7.59299564,-3.39737177,-890.116211,7.44033146,-3.6641705,-889.669495,6.95877218,-3.69465899,-889.469238,7.05036211,-3.74240088,-889.400574,7.33302355,-3.85361838,-889.581909,7.81032896,-3.72131872,-889.722229
811,7.71878767,-3.38602209,-894.844727,7.69093513,-3.43669081,-894.669189,7.61846828,-3.11766863,-894.34491,7.57089758,-3.18408275,-893.961182,7.39761353,-3.28475213,-893.538513,7.39547968,-3.53569984,-892.952759,7.60354757,-3.40042567,-892.325684,7.4467802,-3.66902208,-891.882141,6.96681213,-3.70097852,-891.681091,7.05863857,-3.74937272,-891.612854,7.34014559,-3.86126018,-891.793152,7.81746626,-3.72497678,-891.930298
