step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z
726,-41.3240967,-2.04801722e-06,0.299983621,98.390213,-16.2084961,0.399981052,-38.6993256,-7.8379221,0.349978238,27.6754074,65.0092392,0.39997527,-48.4694023,-51.8990402,0.399972111,62.8609161,-97.0217209,0.399968743,-35.3891945,40.5617218,0.399965167,10.6681538,32.8831978,0.47496146
727,-41.3853188,-2.0510513e-06,0.299983621,98.5366974,-16.2328835,0.399981052,-38.7589188,-7.84908772,0.349978238,27.7159634,65.109314,0.39997527,-48.5460396,-51.9787407,0.399972111,62.9567413,-97.1749649,0.399968743,-35.4484825,40.6262207,0.399965167,10.6806345,32.9361496,0.47496146
728,-41.4465408,-2.05408537e-06,0.299983621,98.6831818,-16.2572708,0.399981052,-38.818512,-7.86025333,0.349978238,27.7565193,65.2093887,0.39997527,-48.6226768,-52.0584412,0.399972111,63.0525665,-97.3282089,0.399968743,-35.5077705,40.6907196,0.399965167,10.6931152,32.9891014,0.47496146
729,-41.5077629,-2.05711945e-06,0.299983621,98.8296661,-16.2816582,0.399981052,-38.8781052,-7.87141895,0.349978238,27.7970753,65.3094635,0.39997527,-48.6993141,-52.1381416,0.399972111,63.1483917,-97.4814529,0.399968743,-35.5670586,40.7552185,0.399965167,10.705596,33.0420532,0.47496146
730,-41.568985,-2.06015352e-06,0.299983621,98.9761505,-16.3060455,0.399981052,-38.9376984,-7.88258457,0.349978238,27.8376312,65.4095383,0.39997527,-48.7759514,-52.2178421,0.399972111,63.2442169,-97.634697,0.399968743,-35.6263466,40.8197174,0.399965167,10.7180767,33.095005,0.47496146
731,-41.6302071,-2.06318759e-06,0.299983621,99.1226349,-16.3304329,0.399981052,-38.9972916,-7.89375019,0.349978238,27.8781872,65.509613,0.39997527,-48.8525887,-52.2975426,0.399972111,63.3400421,-97.787941,0.399968743,-35.6856346,40.8842163,0.399965167,10.7305574,33.1479568,0.47496146
732,-41.6914291,-2.06622167e-06,0.299983621,99.2691193,-16.3548203,0.399981052,-39.0568848,-7.90491581,0.349978238,27.9187431,65.6096878,0.39997527,-48.9292259,-52.377243,0.399972111,63.4358673,-97.941185,0.399968743,-35.7449226,40.9487152,0.399965167,10.7430382,33.2009087,0.47496146
733,-41.7526512,-2.06925574e-06,0.299983621,99.4156036,-16.3792076,0.399981052,-39.116478,-7.91608143,0.349978238,27.9592991,65.7097626,0.39997527,-49.0058632,-52.4569435,0.399972111,63.5316925,-98.094429,0.399968743,-35.8042107,41.0132141,0.399965167,10.7555189,33.2538605,0.47496146
734,-41.8138733,-2.07228982e-06,0.299983621,99.562088,-16.403595,0.399981052,-39.1760712,-7.92724705,0.349978238,27.999855,65.8098373,0.39997527,-49.0825005,-52.536644,0.399972111,63.6275177,-98.247673,0.399968743,-35.8634987,41.077713,0.399965167,10.7679996,33.3068123,0.47496146
735,-41.8750954,-2.07532389e-06,0.299983621,99.7085724,-16.4279823,0.399981052,-39.2356644,-7.93841267,0.349978238,28.040411,65.9099121,0.39997527,-49.1591377,-52.6163445,0.399972111,63.7233429,-98.4009171,0.399968743,-35.9227867,41.1422119,0.399965167,10.7804804,33.3597641,0.47496146
736,-41.9363174,-2.07835797e-06,0.299983621,99.8550568,-16.4523697,0.399981052,-39.2952576,-7.94957829,0.349978238,28.0809669,66.0099869,0.39997527,-49.235775,-52.6960449,0.399972111,63.8191681,-98.5541611,0.399968743,-35.9820747,41.2067108,0.399965167,10.7929611,33.4127159,0.47496146
737,-41.9975395,-2.08139204e-06,0.299983621,100.001541,-16.476757,0.399981052,-39.3548508,-7.9607439,0.349978238,28.1215229,66.1100616,0.39997527,-49.3124123,-52.7757454,0.399972111,63.9149933,-98.7074051,0.399968743,-36.0413628,41.2712097,0.399965167,10.8054419,33.4656677,0.47496146
738,-42.0587616,-2.08442611e-06,0.299983621,100.148026,-16.5011444,0.399981052,-39.414444,-7.97190952,0.349978238,28.1620789,66.2101364,0.39997527,-49.3890495,-52.8554459,0.399972111,64.0108185,-98.8606491,0.399968743,-36.1006508,41.3357086,0.399965167,10.8179226,33.5186195,0.47496146
739,-42.1199837,-2.08746019e-06,0.299983621,100.29451,-16.5255318,0.399981052,-39.4740372,-7.98307514,0.349978238,28.2026348,66.3102112,0.39997527,-49.4656868,-52.9351463,0.399972111,64.1066437,-99.0138931,0.399968743,-36.1599388,41.4002075,0.399965167,10.8304033,33.5715714,0.47496146
740,-42.1812057,-2.09049426e-06,0.299983621,100.440994,-16.5499191,0.399981052,-39.5336304,-7.99424076,0.349978238,28.2431908,66.4102859,0.39997527,-49.5423241,-53.0148468,0.399972111,64.2024689,-99.1671371,0.399968743,-36.2192268,41.4647064,0.399965167,10.8428841,33.6245232,0.47496146
741,-42.2424278,-2.09352834e-06,0.299983621,100.587479,-16.5743065,0.399981052,-39.5932236,-8.00540638,0.349978238,28.2837467,66.5103607,0.39997527,-49.6189613,-53.0945473,0.399972111,64.2982941,-99.3203812,0.399968743,-36.2785149,41.5292053,0.399965167,10.8553648,33.677475,0.47496146
742,-42.3036499,-2.09656241e-06,0.299983621,100.733963,-16.5986938,0.399981052,-39.6528168,-8.016572,0.349978238,28.3243027,66.6104355,0.39997527,-49.6955986,-53.1742477,0.399972111,64.3941193,-99.4736252,0.399968743,-36.3378029,41.5937042,0.399965167,10.8678455,33.7304268,0.47496146
743,-42.364872,-2.09959649e-06,0.299983621,100.880447,-16.6230812,0.399981052,-39.71241,-8.02773762,0.349978238,28.3648586,66.7105103,0.39997527,-49.7722359,-53.2539482,0.399972111,64.4899445,-99.6268692,0.399968743,-36.3970909,41.6582031,0.399965167,10.8803263,33.7833786,0.47496146
744,-42.4260941,-2.10263056e-06,0.299983621,101.026932,-16.6474686,0.399981052,-39.7720032,-8.03890324,0.349978238,28.4054146,66.810585,0.39997527,-49.8488731,-53.3336487,0.399972111,64.5857697,-99.7801132,0.399968743,-36.4563789,41.722702,0.399965167,10.892807,33.8363304,0.47496146
745,-42.4873161,-2.10566463e-06,0.299983621,101.173416,-16.6718559,0.399981052,-39.8315964,-8.05006886,0.349978238,28.4459705,66.9106598,0.39997527,-49.9255104,-53.4133492,0.399972111,64.6815948,-99.9333572,0.399968743,-36.515667,41.7872009,0.399965167,10.9052877,33.8892822,0.47496146
746,-42.5485382,-2.10869871e-06,0.299983621,101.319901,-16.6962433,0.399981052,-39.8911896,-8.06123447,0.349978238,28.4865265,67.0107346,0.39997527,-50.0021477,-53.4930496,0.399972111,64.77742,-100.086601,0.399968743,-36.574955,41.8516998,0.399965167,10.9177685,33.942234,0.47496146
747,-42.6097603,-2.11173278e-06,0.299983621,101.466385,-16.7206306,0.399981052,-39.9507828,-8.07240009,0.349978238,28.5270824,67.1108093,0.39997527,-50.0787849,-53.5727501,0.399972111,64.8732452,-100.239845,0.399968743,-36.634243,41.9161987,0.399965167,10.9302492,33.9951859,0.47496146
748,-42.6709824,-2.11476686e-06,0.299983621,101.612869,-16.745018,0.399981052,-40.010376,-8.08356571,0.349978238,28.5676384,67.2108841,0.39997527,-50.1554222,-53.6524506,0.399972111,64.9690704,-100.393089,0.399968743,-36.693531,41.9806976,0.399965167,10.9427299,34.0481377,0.47496146
749,-42.7322044,-2.11780093e-06,0.299983621,101.759354,-16.7694054,0.399981052,-40.0699692,-8.09473133,0.349978238,28.6081944,67.3109589,0.39997527,-50.2320595,-53.732151,0.399972111,65.0648956,-100.546333,0.399968743,-36.7528191,42.0451965,0.399965167,10.9552107,34.1010895,0.47496146
750,-42.7934265,-2.12083501e-06,0.299983621,101.905838,-16.7937927,0.399981052,-40.1295624,-8.10589695,0.349978238,28.6487503,67.4110336,0.39997527,-50.3086967,-53.8118515,0.399972111,65.1607208,-100.699577,0.399968743,-36.8121071,42.1096954,0.399965167,10.9676914,34.1540413,0.47496146
751,-42.8546486,-2.12386908e-06,0.299983621,102.052322,-16.8181801,0.399981052,-40.1891556,-8.11706257,0.349978238,28.6893063,67.5111084,0.39997527,-50.385334,-53.891552,0.399972111,65.256546,-100.852821,0.399968743,-36.8713951,42.1741943,0.399965167,10.9801722,34.2069931,0.47496146
752,-42.9158707,-2.12690315e-06,0.299983621,102.198807,-16.8425674,0.399981052,-40.2487488,-8.12822819,0.349978238,28.7298622,67.6111832,0.39997527,-50.4619713,-53.9712524,0.399972111,65.3523712,-101.006065,0.399968743,-36.9306831,42.2386932,0.399965167,10.9926529,34.2599449,0.47496146
753,-42.9770927,-2.12993723e-06,0.299983621,102.345291,-16.8669548,0.399981052,-40.308342,-8.13939381,0.349978238,28.7704182,67.7112579,0.39997527,-50.5386086,-54.0509529,0.399972111,65.4481964,-101.159309,0.399968743,-36.9899712,42.3031921,0.399965167,11.0051336,34.3128967,0.47496146
754,-43.0383148,-2.1329713e-06,0.299983621,102.491776,-16.8913422,0.399981052,-40.3679352,-8.15055943,0.349978238,28.8109741,67.8113327,0.39997527,-50.6152458,-54.1306534,0.399972111,65.5440216,-101.312553,0.399968743,-37.0492592,42.367691,0.399965167,11.0176144,34.3658485,0.47496146
755,-43.0995369,-2.13600538e-06,0.299983621,102.63826,-16.9157295,0.399981052,-40.4275284,-8.16172504,0.349978238,28.8515301,67.9114075,0.39997527,-50.6918831,-54.2103539,0.399972111,65.6398468,-101.465797,0.399968743,-37.1085472,42.4321899,0.399965167,11.0300951,34.4188004,0.47496146
756,-43.160759,-2.13903945e-06,0.299983621,102.784744,-16.9401169,0.399981052,-40.4871216,-8.17289066,0.349978238,28.892086,68.0114822,0.39997527,-50.7685204,-54.2900543,0.399972111,65.735672,-101.619041,0.399968743,-37.1678352,42.4966888,0.399965167,11.0425758,34.4717522,0.47496146
757,-43.221981,-2.14207353e-06,0.299983621,102.931229,-16.9645042,0.399981052,-40.5467148,-8.18405628,0.349978238,28.932642,68.111557,0.39997527,-50.8451576,-54.3697548,0.399972111,65.8314972,-101.772285,0.399968743,-37.2271233,42.5611877,0.399965167,11.0550566,34.524704,0.47496146
758,-43.2832031,-2.1451076e-06,0.299983621,103.077713,-16.9888916,0.399981052,-40.606308,-8.1952219,0.349978238,28.9731979,68.2116318,0.39997527,-50.9217949,-54.4494553,0.399972111,65.9273224,-101.925529,0.399968743,-37.2864113,42.6256866,0.399965167,11.0675373,34.5776558,0.47496146
759,-43.3444252,-2.14814168e-06,0.299983621,103.224197,-17.013279,0.399981052,-40.6659012,-8.20638752,0.349978238,29.0137539,68.3117065,0.39997527,-50.9984322,-54.5291557,0.399972111,66.0231476,-102.078773,0.399968743,-37.3456993,42.6901855,0.399965167,11.080018,34.6306076,0.47496146
760,-43.4056473,-2.15117575e-06,0.299983621,103.370682,-17.0376663,0.399981052,-40.7254944,-8.21755314,0.349978238,29.0543098,68.4117813,0.39997527,-51.0750694,-54.6088562,0.399972111,66.1189728,-102.232018,0.399968743,-37.4049873,42.7546844,0.399965167,11.0924988,34.6835594,0.47496146
761,-43.4668694,-2.15420982e-06,0.299983621,103.517166,-17.0620537,0.399981052,-40.7850876,-8.22871876,0.349978238,29.0948658,68.5118561,0.39997527,-51.1517067,-54.6885567,0.399972111,66.214798,-102.385262,0.399968743,-37.4642754,42.8191833,0.399965167,11.1049795,34.7365112,0.47496146
762,-43.5280914,-2.1572439e-06,0.299983621,103.663651,-17.086441,0.399981052,-40.8446808,-8.23988438,0.349978238,29.1354218,68.6119308,0.39997527,-51.228344,-54.7682571,0.399972111,66.3106232,-102.538506,0.399968743,-37.5235634,42.8836823,0.399965167,11.1174603,34.789463,0.47496146
763,-43.5893135,-2.16027797e-06,0.299983621,103.810135,-17.1108284,0.399981052,-40.904274,-8.25105,0.349978238,29.1759777,68.7120056,0.39997527,-51.3049812,-54.8479576,0.399972111,66.4064484,-102.69175,0.399968743,-37.5828514,42.9481812,0.399965167,11.129941,34.8424149,0.47496146
764,-43.6505356,-2.16331205e-06,0.299983621,103.956619,-17.1352158,0.399981052,-40.9638672,-8.26221561,0.349978238,29.2165337,68.8120804,0.39997527,-51.3816185,-54.9276581,0.399972111,66.5022736,-102.844994,0.399968743,-37.6421394,43.0126801,0.399965167,11.1424217,34.8953667,0.47496146
765,-43.7117577,-2.16634612e-06,0.299983621,104.103104,-17.1596031,0.399981052,-41.0234604,-8.27338123,0.349978238,29.2570896,68.9121552,0.39997527,-51.4582558,-55.0073586,0.399972111,66.5980988,-102.998238,0.399968743,-37.7014275,43.077179,0.399965167,11.1549025,34.9483185,0.47496146
766,-43.7729797,-2.1693802e-06,0.299983621,104.249588,-17.1839905,0.399981052,-41.0830536,-8.28454685,0.349978238,29.2976456,69.0122299,0.39997527,-51.534893,-55.087059,0.399972111,66.693924,-103.151482,0.399968743,-37.7607155,43.1416779,0.399965167,11.1673832,35.0012703,0.47496146
767,-43.8342018,-2.17241427e-06,0.299983621,104.396072,-17.2083778,0.399981052,-41.1426468,-8.29571247,0.349978238,29.3382015,69.1123047,0.39997527,-51.6115303,-55.1667595,0.399972111,66.7897491,-103.304726,0.399968743,-37.8200035,43.2061768,0.399965167,11.1798639,35.0542221,0.47496146
768,-43.8954239,-2.17544834e-06,0.299983621,104.542557,-17.2327652,0.399981052,-41.20224,-8.30687809,0.349978238,29.3787575,69.2123795,0.39997527,-51.6881676,-55.24646,0.399972111,66.8855743,-103.45797,0.399968743,-37.8792915,43.2706757,0.399965167,11.1923447,35.1071739,0.47496146
769,-43.956646,-2.17848242e-06,0.299983621,104.689041,-17.2571526,0.399981052,-41.2618332,-8.31804371,0.349978238,29.4193134,69.3124542,0.39997527,-51.7648048,-55.3261604,0.399972111,66.9813995,-103.611214,0.399968743,-37.9385796,43.3351746,0.399965167,11.2048254,35.1601257,0.47496146
770,-44.017868,-2.18151649e-06,0.299983621,104.835526,-17.2815399,0.399981052,-41.3214264,-8.32920933,0.349978238,29.4598694,69.412529,0.39997527,-51.8414421,-55.4058609,0.399972111,67.0772247,-103.764458,0.399968743,-37.9978676,43.3996735,0.399965167,11.2173061,35.2130775,0.47496146
771,-44.0790901,-2.18455057e-06,0.299983621,104.98201,-17.3059273,0.399981052,-41.3810196,-8.34037495,0.349978238,29.5004253,69.5126038,0.39997527,-51.9180794,-55.4855614,0.399972111,67.1730499,-103.917702,0.399968743,-38.0571556,43.4641724,0.399965167,11.2297869,35.2660294,0.47496146
772,-44.1403122,-2.18758464e-06,0.299983621,105.128494,-17.3303146,0.399981052,-41.4406128,-8.35154057,0.349978238,29.5409813,69.6126785,0.39997527,-51.9947166,-55.5652618,0.399972111,67.2688751,-104.070946,0.399968743,-38.1164436,43.5286713,0.399965167,11.2422676,35.3189812,0.47496146
773,-44.2015343,-2.19061872e-06,0.299983621,105.274979,-17.354702,0.399981052,-41.500206,-8.36270618,0.349978238,29.5815372,69.7127533,0.39997527,-52.0713539,-55.6449623,0.399972111,67.3647003,-104.22419,0.399968743,-38.1757317,43.5931702,0.399965167,11.2547483,35.371933,0.47496146
774,-44.2627563,-2.19365279e-06,0.299983621,105.421463,-17.3790894,0.399981052,-41.5597992,-8.3738718,0.349978238,29.6220932,69.8128281,0.39997527,-52.1479912,-55.7246628,0.399972111,67.4605255,-104.377434,0.399968743,-38.2350197,43.6576691,0.399965167,11.2672291,35.4248848,0.47496146
775,-44.3239784,-2.19668686e-06,0.299983621,105.567947,-17.4034767,0.399981052,-41.6193924,-8.38503742,0.349978238,29.6626492,69.9129028,0.39997527,-52.2246284,-55.8043633,0.399972111,67.5563507,-104.530678,0.399968743,-38.2943077,43.722168,0.399965167,11.2797098,35.4778366,0.47496146
776,-44.3852005,-2.19972094e-06,0.299983621,105.714432,-17.4278641,0.399981052,-41.6789856,-8.39620304,0.349978238,29.7032051,70.0129776,0.39997527,-52.3012657,-55.8840637,0.399972111,67.6521759,-104.683922,0.399968743,-38.3535957,43.7866669,0.399965167,11.2921906,35.5307884,0.47496146
777,-44.4464226,-2.20275501e-06,0.299983621,105.860916,-17.4522514,0.399981052,-41.7385788,-8.40736866,0.349978238,29.7437611,70.1130524,0.39997527,-52.377903,-55.9637642,0.399972111,67.7480011,-104.837166,0.399968743,-38.4128838,43.8511658,0.399965167,11.3046713,35.5837402,0.47496146
778,-44.5076447,-2.20578909e-06,0.299983621,106.007401,-17.4766388,0.399981052,-41.798172,-8.41853428,0.349978238,29.784317,70.2131271,0.39997527,-52.4545403,-56.0434647,0.399972111,67.8438263,-104.99041,0.399968743,-38.4721718,43.9156647,0.399965167,11.317152,35.636692,0.47496146
779,-44.5688667,-2.20882316e-06,0.299983621,106.153885,-17.5010262,0.399981052,-41.8577652,-8.4296999,0.349978238,29.824873,70.3132019,0.39997527,-52.5311775,-56.1231651,0.399972111,67.9396515,-105.143654,0.399968743,-38.5314598,43.9801636,0.399965167,11.3296328,35.6896439,0.47496146
780,-44.6300888,-2.21185724e-06,0.299983621,106.300369,-17.5254135,0.399981052,-41.9173584,-8.44086552,0.349978238,29.8654289,70.4132767,0.39997527,-52.6078148,-56.2028656,0.399972111,68.0354767,-105.296898,0.399968743,-38.5907478,44.0446625,0.399965167,11.3421135,35.7425957,0.47496146
781,-44.6913109,-2.21489131e-06,0.299983621,106.446854,-17.5498009,0.399981052,-41.9769516,-8.45203114,0.349978238,29.9059849,70.5133514,0.39997527,-52.6844521,-56.2825661,0.399972111,68.1313019,-105.450142,0.399968743,-38.6500359,44.1091614,0.399965167,11.3545942,35.7955475,0.47496146
782,-44.752533,-2.21792538e-06,0.299983621,106.593338,-17.5741882,0.399981052,-42.0365448,-8.46319675,0.349978238,29.9465408,70.6134262,0.39997527,-52.7610893,-56.3622665,0.399972111,68.2271271,-105.603386,0.399968743,-38.7093239,44.1736603,0.399965167,11.367075,35.8484993,0.47496146
783,-44.813755,-2.22095946e-06,0.299983621,106.739822,-17.5985756,0.399981052,-42.096138,-8.47436237,0.349978238,29.9870968,70.713501,0.39997527,-52.8377266,-56.441967,0.399972111,68.3229523,-105.75663,0.399968743,-38.7686119,44.2381592,0.399965167,11.3795557,35.9014511,0.47496146
784,-44.8749771,-2.22399353e-06,0.299983621,106.886307,-17.622963,0.399981052,-42.1557312,-8.48552799,0.349978238,30.0276527,70.8135757,0.39997527,-52.9143639,-56.5216675,0.399972111,68.4187775,-105.909874,0.399968743,-38.8278999,44.3026581,0.399965167,11.3920364,35.9544029,0.47496146
785,-44.9361992,-2.22702761e-06,0.299983621,107.032791,-17.6473503,0.399981052,-42.2153244,-8.49669361,0.349978238,30.0682087,70.9136505,0.39997527,-52.9910011,-56.601368,0.399972111,68.5146027,-106.063118,0.399968743,-38.887188,44.367157,0.399965167,11.4045172,36.0073547,0.47496146
786,-44.9974213,-2.23006168e-06,0.299983621,107.179276,-17.6717377,0.399981052,-42.2749176,-8.50785923,0.349978238,30.1087646,71.0137253,0.39997527,-53.0676384,-56.6810684,0.399972111,68.6104279,-106.216362,0.399968743,-38.946476,44.4316559,0.399965167,11.4169979,36.0603065,0.47496146
787,-45.0586433,-2.23309576e-06,0.299983621,107.32576,-17.696125,0.399981052,-42.3345108,-8.51902485,0.349978238,30.1493206,71.1138,0.39997527,-53.1442757,-56.7607689,0.399972111,68.7062531,-106.369606,0.399968743,-39.005764,44.4961548,0.399965167,11.4294786,36.1132584,0.47496146
788,-45.1198654,-2.23612983e-06,0.299983621,107.472244,-17.7205124,0.399981052,-42.394104,-8.53019047,0.349978238,30.1898766,71.2138748,0.39997527,-53.2209129,-56.8404694,0.399972111,68.8020782,-106.52285,0.399968743,-39.065052,44.5606537,0.399965167,11.4419594,36.1662102,0.47496146
789,-45.1810875,-2.2391639e-06,0.299983621,107.618729,-17.7448997,0.399981052,-42.4536972,-8.54135609,0.349978238,30.2304325,71.3139496,0.39997527,-53.2975502,-56.9201698,0.399972111,68.8979034,-106.676094,0.399968743,-39.1243401,44.6251526,0.399965167,11.4544401,36.219162,0.47496146
790,-45.2423096,-2.24219798e-06,0.299983621,107.765213,-17.7692871,0.399981052,-42.5132904,-8.55252171,0.349978238,30.2709885,71.4140244,0.39997527,-53.3741875,-56.9998703,0.399972111,68.9937286,-106.829338,0.399968743,-39.1836281,44.6896515,0.399965167,11.4669209,36.2721138,0.47496146
791,-45.3035316,-2.24523205e-06,0.299983621,107.911697,-17.7936745,0.399981052,-42.5728836,-8.56368732,0.349978238,30.3115444,71.5140991,0.39997527,-53.4508247,-57.0795708,0.399972111,69.0895538,-106.982582,0.399968743,-39.2429161,44.7541504,0.399965167,11.4794016,36.3250656,0.47496146
792,-45.3647537,-2.24826613e-06,0.299983621,108.058182,-17.8180618,0.399981052,-42.6324768,-8.57485294,0.349978238,30.3521004,71.6141739,0.39997527,-53.527462,-57.1592712,0.399972111,69.185379,-107.135826,0.399968743,-39.3022041,44.8186493,0.399965167,11.4918823,36.3780174,0.47496146
793,-45.4259758,-2.2513002e-06,0.299983621,108.204666,-17.8424492,0.399981052,-42.69207,-8.58601856,0.349978238,30.3926563,71.7142487,0.39997527,-53.6040993,-57.2389717,0.399972111,69.2812042,-107.28907,0.399968743,-39.3614922,44.8831482,0.399965167,11.5043631,36.4309692,0.47496146
794,-45.4871979,-2.25433428e-06,0.299983621,108.351151,-17.8668365,0.399981052,-42.7516632,-8.59718418,0.349978238,30.4332123,71.8143234,0.39997527,-53.6807365,-57.3186722,0.399972111,69.3770294,-107.442314,0.399968743,-39.4207802,44.9476471,0.399965167,11.5168438,36.4839211,0.47496146
795,-45.54842,-2.25736835e-06,0.299983621,108.497635,-17.8912239,0.399981052,-42.8112564,-8.6083498,0.349978238,30.4737682,71.9143982,0.39997527,-53.7573738,-57.3983727,0.399972111,69.4728546,-107.595558,0.399968743,-39.4800682,45.012146,0.399965167,11.5293245,36.5368729,0.47496146
796,-45.609642,-2.26040243e-06,0.299983621,108.644119,-17.9156113,0.399981052,-42.8708496,-8.61951542,0.349978238,30.5143242,72.014473,0.39997527,-53.8340111,-57.4780731,0.399972111,69.5686798,-107.748802,0.399968743,-39.5393562,45.0766449,0.399965167,11.5418053,36.5898247,0.47496146
797,-45.6708641,-2.2634365e-06,0.299983621,108.790604,-17.9399986,0.399981052,-42.9304428,-8.63068104,0.349978238,30.5548801,72.1145477,0.39997527,-53.9106483,-57.5577736,0.399972111,69.664505,-107.902046,0.399968743,-39.5986443,45.1411438,0.399965167,11.554286,36.6427765,0.47496146
798,-45.7320862,-2.26647057e-06,0.299983621,108.937088,-17.964386,0.399981052,-42.990036,-8.64184666,0.349978238,30.5954361,72.2146225,0.39997527,-53.9872856,-57.6374741,0.399972111,69.7603302,-108.05529,0.399968743,-39.6579323,45.2056427,0.399965167,11.5667667,36.6957283,0.47496146
799,-45.7933083,-2.26950465e-06,0.299983621,109.083572,-17.9887733,0.399981052,-43.0496292,-8.65301228,0.349978238,30.6359921,72.3146973,0.39997527,-54.0639229,-57.7171745,0.399972111,69.8561554,-108.208534,0.399968743,-39.7172203,45.2701416,0.399965167,11.5792475,36.7486801,0.47496146
800,-45.8545303,-2.27253872e-06,0.299983621,109.230057,-18.0131607,0.399981052,-43.1092224,-8.66417789,0.349978238,30.676548,72.414772,0.39997527,-54.1405602,-57.796875,0.399972111,69.9519806,-108.361778,0.399968743,-39.7765083,45.3346405,0.399965167,11.5917282,36.8016319,0.47496146
801,-45.9157524,-2.2755728e-06,0.299983621,109.376541,-18.0375481,0.399981052,-43.1688156,-8.67534351,0.349978238,30.717104,72.5148468,0.39997527,-54.2171974,-57.8765755,0.399972111,70.0478058,-108.515022,0.399968743,-39.8357964,45.3991394,0.399965167,11.6042089,36.8545837,0.47496146
802,-45.9769745,-2.27860687e-06,0.299983621,109.523026,-18.0619354,0.399981052,-43.2284088,-8.68650913,0.349978238,30.7576599,72.6149216,0.39997527,-54.2938347,-57.9562759,0.399972111,70.143631,-108.668266,0.399968743,-39.8950844,45.4636383,0.399965167,11.6166897,36.9075356,0.47496146
803,-46.0381966,-2.28164095e-06,0.299983621,109.66951,-18.0863228,0.399981052,-43.288002,-8.69767475,0.349978238,30.7982159,72.7149963,0.39997527,-54.370472,-58.0359764,0.399972111,70.2394562,-108.82151,0.399968743,-39.9543724,45.5281372,0.399965167,11.6291704,36.9604874,0.47496146
804,-46.0994186,-2.28467502e-06,0.299983621,109.815994,-18.1107101,0.399981052,-43.3475952,-8.70884037,0.349978238,30.8387718,72.8150711,0.39997527,-54.4471092,-58.1156769,0.399972111,70.3352814,-108.974754,0.399968743,-40.0136604,45.5926361,0.399965167,11.6416512,37.0134392,0.47496146
805,-46.1606407,-2.28770909e-06,0.299983621,109.962479,-18.1350975,0.399981052,-43.4071884,-8.72000599,0.349978238,30.8793278,72.9151459,0.39997527,-54.5237465,-58.1953773,0.399972111,70.4311066,-109.127998,0.399968743,-40.0729485,45.657135,0.399965167,11.6541319,37.066391,0.47496146
806,-46.2218628,-2.29074317e-06,0.299983621,110.108963,-18.1594849,0.399981052,-43.4667816,-8.73117161,0.349978238,30.9198837,73.0152206,0.39997527,-54.6003838,-58.2750778,0.399972111,70.5269318,-109.281242,0.399968743,-40.1322365,45.7216339,0.399965167,11.6666126,37.1193428,0.47496146
807,-46.2830849,-2.29377724e-06,0.299983621,110.255447,-18.1838722,0.399981052,-43.5263748,-8.74233723,0.349978238,30.9604397,73.1152954,0.39997527,-54.677021,-58.3547783,0.399972111,70.622757,-109.434486,0.399968743,-40.1915245,45.7861328,0.399965167,11.6790934,37.1722946,0.47496146
808,-46.3443069,-2.29681132e-06,0.299983621,110.401932,-18.2082596,0.399981052,-43.585968,-8.75350285,0.349978238,31.0009956,73.2153702,0.39997527,-54.7536583,-58.4344788,0.399972111,70.7185822,-109.58773,0.399968743,-40.2508125,45.8506317,0.399965167,11.6915741,37.2252464,0.47496146
809,-46.405529,-2.29984539e-06,0.299983621,110.548416,-18.2326469,0.399981052,-43.6455612,-8.76466846,0.349978238,31.0415516,73.3154449,0.39997527,-54.8302956,-58.5141792,0.399972111,70.8144073,-109.740974,0.399968743,-40.3101006,45.9151306,0.399965167,11.7040548,37.2781982,0.47496146
810,-46.4667511,-2.30287947e-06,0.299983621,110.694901,-18.2570343,0.399981052,-43.7051544,-8.77583408,0.349978238,31.0821075,73.4155197,0.39997527,-54.9069328,-58.5938797,0.399972111,70.9102325,-109.894218,0.399968743,-40.3693886,45.9796295,0.399965167,11.7165356,37.3311501,0.47496146
811,-46.5279732,-2.30591354e-06,0.299983621,110.841385,-18.2814217,0.399981052,-43.7647476,-8.7869997,0.349978238,31.1226635,73.5155945,0.39997527,-54.9835701,-58.6735802,0.399972111,71.0060577,-110.047462,0.399968743,-40.4286766,46.0441284,0.399965167,11.7290163,37.3841019,0.47496146
812,-46.5891953,-2.30894761e-06,0.299983621,110.987869,-18.305809,0.399981052,-43.8243408,-8.79816532,0.349978238,31.1632195,73.6156693,0.39997527,-55.0602074,-58.7532806,0.399972111,71.1018829,-110.200706,0.399968743,-40.4879646,46.1086273,0.399965167,11.741497,37.4370537,0.47496146
813,-46.6504173,-2.31198169e-06,0.299983621,111.134354,-18.3301964,0.399981052,-43.883934,-8.80933094,0.349978238,31.2037754,73.715744,0.39997527,-55.1368446,-58.8329811,0.399972111,71.1977081,-110.353951,0.399968743,-40.5472527,46.1731262,0.399965167,11.7539778,37.4900055,0.47496146
814,-46.7116394,-2.31501576e-06,0.299983621,111.280838,-18.3545837,0.399981052,-43.9435272,-8.82049656,0.349978238,31.2443314,73.8158188,0.39997527,-55.2134819,-58.9126816,0.399972111,71.2935333,-110.507195,0.399968743,-40.6065407,46.2376251,0.399965167,11.7664585,37.5429573,0.47496146
