step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z,b8_x,b8_y,b8_z,b9_x,b9_y,b9_z,b10_x,b10_y,b10_z,b11_x,b11_y,b11_z
282,3.87853456,-1.67946315,-101.360611,4.01149797,-1.50396943,-101.170425,4.21745872,-1.35471702,-101.187462,4.40362978,-1.65684009,-101.579384,4.25341749,-1.45765114,-102.152672,4.22762251,-1.13816261,-102.680389,4.07011843,-0.937235177,-103.283195,4.24504471,-0.861985862,-103.293724,4.23113155,-0.75585866,-103.339172,4.11991978,-1.19261134,-103.541138,3.86640239,-1.08421004,-103.368416,4.12963295,-1.03588319,-103.001358
283,3.89427924,-1.68368459,-102.140594,4.02413559,-1.50789785,-101.948479,4.22751617,-1.35904574,-101.964966,4.41511297,-1.66323006,-102.35762,4.26327276,-1.46448898,-102.929626,4.23801231,-1.14371943,-103.456001,4.07731295,-0.94234097,-104.058311,4.2492466,-0.866384327,-104.06794,4.22929573,-0.757209241,-104.113861,4.11982107,-1.19477189,-104.314537,3.86942554,-1.08972335,-104.134964,4.13537264,-1.04115784,-103.768997
284,3.91002083,-1.68789184,-102.923286,4.03675795,-1.51181829,-102.729256,4.23755693,-1.3634032,-102.745209,4.42657185,-1.66958225,-103.138611,4.27315474,-1.4713304,-103.709305,4.24841213,-1.14927804,-104.234314,4.08451653,-0.947464883,-104.836121,4.25341225,-0.870810091,-104.844872,4.22740602,-0.758625686,-104.891251,4.11969519,-1.19689786,-105.090691,3.87254,-1.09521532,-104.904274,4.14112425,-1.04640627,-104.53936
285,3.92575908,-1.69208479,-103.708679,4.04936504,-1.5157305,-103.512756,4.24758244,-1.36778986,-103.528183,4.43800545,-1.67589736,-103.922356,4.28306341,-1.47817528,-104.491699,4.25882196,-1.15483809,-105.015343,4.09172916,-0.952606499,-105.616615,4.25754213,-0.875263274,-105.624512,4.22546339,-0.760109305,-105.671341,4.11954165,-1.19898987,-105.869606,3.8757453,-1.10068476,-105.676338,4.14688826,-1.05162811,-105.312454
286,3.94149399,-1.69626343,-104.496773,4.06195688,-1.51963472,-104.298981,4.2575922,-1.37220585,-104.313889,4.44941282,-1.68217552,-104.708855,4.29299927,-1.48502338,-105.276817,4.26924133,-1.16039932,-105.799072,4.09895086,-0.95776546,-106.399796,4.26163673,-0.879744232,-106.406868,4.22346973,-0.76166147,-106.454124,4.11935902,-1.20104873,-106.651276,3.87904072,-1.10613012,-106.451164,4.15266466,-1.05682302,-106.088272
287,3.95722532,-1.70042777,-105.287575,4.07453394,-1.52353096,-105.087929,4.26758671,-1.37665141,-105.102333,4.46079397,-1.6884172,-105.498108,4.3029623,-1.49187469,-106.064651,4.27967024,-1.16596127,-106.58551,4.10618162,-0.962940753,-107.185661,4.26569605,-0.884252965,-107.191933,4.22142649,-0.763283849,-107.239609,4.11914635,-1.20307505,-107.435707,3.88242531,-1.11155021,-107.228752,4.15845394,-1.06199086,-106.866814
288,3.97295308,-1.70457792,-106.081078,4.08709574,-1.52741909,-105.879601,4.27756691,-1.38112688,-105.893509,4.47214794,-1.69462299,-106.290115,4.312953,-1.49872911,-106.855209,4.2901082,-1.17152357,-107.374657,4.11342192,-0.968131721,-107.974213,4.26972103,-0.888789654,-107.979706,4.21933508,-0.764977872,-108.027794,4.11890221,-1.20506954,-108.222893,3.88589859,-1.11694336,-108.009109,4.16425657,-1.0671314,-107.648079
289,3.98867679,-1.70871377,-106.877289,4.09964275,-1.53129923,-106.673996,4.28753281,-1.3856324,-106.687416,4.48347425,-1.7007935,-107.084877,4.32297134,-1.50558662,-107.648483,4.30055571,-1.17708588,-108.166512,4.1206708,-0.973338008,-108.76545,4.27371168,-0.893354535,-108.770195,4.21719742,-0.766744196,-108.81868,4.11862612,-1.20703268,-109.012833,3.88945961,-1.12230861,-108.792229,4.17007208,-1.07224452,-108.432076
290,4.00439644,-1.71283531,-107.676201,4.11217499,-1.53517127,-107.471115,4.29748487,-1.39016807,-107.484055,4.49477196,-1.70692861,-107.882385,4.33301783,-1.51244676,-108.444473,4.31101179,-1.18264818,-108.961067,4.12792921,-0.978559494,-109.559372,4.27766848,-0.897947848,-109.563393,4.21501493,-0.768584192,-109.612259,4.11831665,-1.20896518,-109.805534,3.89310718,-1.12764442,-109.578125,4.17590094,-1.07733011,-109.218796
291,4.02011204,-1.71694255,-108.477821,4.12469196,-1.53903508,-108.27095,4.30742359,-1.39473414,-108.283432,4.50604153,-1.71302879,-108.682648,4.34309196,-1.5193094,-109.243187,4.32147646,-1.18821001,-109.758331,4.13519716,-0.983795345,-110.355972,4.28159189,-0.90256995,-110.359299,4.21279001,-0.770499051,-110.408546,4.11797285,-1.21086764,-110.60099,3.89684033,-1.13294959,-110.366791,4.18174314,-1.08238816,-110.00824
292,4.03582335,-1.7210356,-109.282143,4.13719463,-1.54289091,-109.073509,4.31734943,-1.39933097,-109.085541,4.51728153,-1.71909547,-109.485664,4.35319471,-1.5261749,-110.044617,4.33194923,-1.19377053,-110.558304,4.1424737,-0.989044309,-111.155251,4.28548288,-0.907220662,-111.157921,4.21052361,-0.772489965,-111.207527,4.11759424,-1.21274054,-111.3992,3.90065813,-1.13822305,-111.158226,4.18759871,-1.08741868,-110.800407
293,4.05153036,-1.72511435,-110.089165,4.14968252,-1.54673862,-109.878792,4.3272624,-1.40395856,-109.890381,4.52849197,-1.72512865,-110.291428,4.36332607,-1.53304291,-110.848763,4.34243011,-1.19932985,-111.360977,4.14975882,-0.994306028,-111.957214,4.28934145,-0.911900342,-111.959251,4.2082181,-0.774557829,-112.009216,4.11717939,-1.21458459,-112.200165,3.90455914,-1.14346337,-111.952438,4.19346809,-1.09242177,-111.595299
294,4.06723261,-1.72917879,-110.898895,4.16215563,-1.55057812,-110.686798,4.33716345,-1.40861702,-110.697952,4.5396719,-1.73112881,-111.099945,4.37348604,-1.53991306,-111.655624,4.3529191,-1.20488751,-112.166351,4.15705299,-0.999580324,-112.761856,4.29316854,-0.916609287,-112.76329,4.2058754,-0.776703358,-112.813606,4.11672831,-1.21640015,-113.003883,3.90854239,-1.14866936,-112.749428,4.19935131,-1.09739757,-112.392914
295,4.08292961,-1.73322892,-111.711327,4.17461443,-1.55440938,-111.497528,4.34705257,-1.41330659,-111.508255,4.5508213,-1.73709667,-111.911209,4.38367462,-1.54678535,-112.465202,4.36341572,-1.21044326,-112.974434,4.16435623,-1.00486684,-113.569176,4.29696465,-0.921347737,-113.570038,4.20349741,-0.778927207,-113.620697,4.11623955,-1.21818769,-113.810356,3.91260648,-1.15383995,-113.549194,4.20524836,-1.10234618,-113.19326
296,4.09862185,-1.73726487,-112.526459,4.18705893,-1.55823243,-112.310982,4.35693026,-1.4180274,-112.321297,4.56193972,-1.74303269,-112.725227,4.39389229,-1.55365968,-113.277496,4.37391949,-1.21599674,-113.785217,4.17166805,-1.01016474,-114.379173,4.30073071,-0.92611587,-114.379501,4.20108604,-0.781230271,-114.430489,4.11571264,-1.21994781,-114.619583,3.91674972,-1.15897393,-114.351746,4.21115923,-1.10726774,-113.99633
297,4.11430883,-1.74128664,-113.344299,4.19948912,-1.56204712,-113.127151,4.36679697,-1.42277944,-113.13707,4.57302618,-1.74893749,-113.541992,4.40413904,-1.56053579,-114.092506,4.38443041,-1.22154772,-114.598709,4.17898846,-1.01547372,-115.191849,4.30446672,-0.930913866,-115.191673,4.19864321,-0.783612728,-115.242989,4.11514711,-1.22168088,-115.431557,3.92097092,-1.16407037,-115.157082,4.21708393,-1.11216259,-114.802124
298,4.12999058,-1.74529409,-114.164841,4.21190453,-1.5658536,-113.946045,4.37665319,-1.42756271,-113.955574,4.5840807,-1.75481153,-114.361504,4.41441488,-1.56741357,-114.910233,4.39494848,-1.22709596,-115.414902,4.18631697,-1.02079308,-116.007195,4.30817366,-0.935742021,-116.006554,4.19617128,-0.786075592,-116.058189,4.11454248,-1.22338724,-116.246284,3.92526841,-1.16912818,-115.965195,4.22302246,-1.1170311,-115.610641
299,4.1456666,-1.74928737,-114.988083,4.22430611,-1.56965172,-114.767662,4.38649893,-1.43237734,-114.77681,4.59510279,-1.7606554,-115.183769,4.42471981,-1.57429278,-115.730675,4.40547323,-1.2326411,-116.233795,4.19365406,-1.02612305,-116.825218,4.31185246,-0.940600514,-116.824142,4.1936717,-0.788618624,-116.876091,4.1138978,-1.22506714,-117.063759,3.92964077,-1.17414629,-116.7761,4.22897482,-1.12187362,-116.42189
300,4.1613369,-1.75326633,-115.814026,4.23669338,-1.57344139,-115.592003,4.39633417,-1.43722332,-115.600777,4.60609198,-1.76646948,-116.008781,4.4350543,-1.58117318,-116.553833,4.41600466,-1.23818314,-117.055389,4.20099926,-1.03146291,-117.645912,4.31550312,-0.945489705,-117.64444,4.19114733,-0.791242421,-117.696701,4.11321306,-1.22672117,-117.883987,3.93408608,-1.17912376,-117.58979,4.23494148,-1.12669063,-117.235863
301,4.17700148,-1.75723112,-116.64267,4.24906635,-1.5772227,-116.41906,4.40615988,-1.44210064,-116.427483,4.61704826,-1.77225459,-116.836548,4.44541788,-1.58805466,-117.379707,4.42654228,-1.2437216,-117.879684,4.20835257,-1.03681242,-118.469284,4.31912661,-0.95040971,-118.467445,4.18859959,-0.793946922,-118.520012,4.11248779,-1.22834945,-118.706963,3.93860269,-1.18405974,-118.406273,4.24092197,-1.1314826,-118.052559
302,4.19266033,-1.76118171,-117.474014,4.2614255,-1.58099568,-117.24884,4.41597652,-1.44700956,-117.25692,4.6279707,-1.77801204,-117.667061,4.45581102,-1.59493744,-118.208298,4.43708611,-1.24925566,-118.70668,4.2157135,-1.04217041,-119.295326,4.32272387,-0.955360711,-119.293159,4.18603086,-0.796732426,-119.346031,4.11172152,-1.22995222,-119.532684,3.94318891,-1.18895352,-119.22554,4.24691582,-1.13625014,-118.871986
303,4.20831299,-1.76511824,-118.308067,4.27377081,-1.58476019,-118.081345,4.42578411,-1.45194983,-118.089088,4.63885927,-1.78374195,-118.50032,4.46623325,-1.60182106,-119.039604,4.44763613,-1.25478554,-119.536385,4.22308207,-1.04753733,-120.124039,4.32629538,-0.960343003,-120.121582,4.18344355,-0.799598634,-120.174759,4.11091423,-1.23152971,-120.361145,3.94784284,-1.19380403,-120.0476,4.25292349,-1.14099383,-119.694138
304,4.22395897,-1.76904058,-119.144821,4.28610229,-1.58851612,-118.916573,4.43558311,-1.45692158,-118.923988,4.64971352,-1.78944516,-119.336327,4.47668505,-1.60870552,-119.873627,4.45819187,-1.26031089,-120.36879,4.23045826,-1.05291247,-120.955429,4.32984209,-0.965356708,-120.952713,4.18083954,-0.802545726,-121.006187,4.11006594,-1.23308218,-121.192352,3.95256257,-1.19861054,-120.872459,4.25894451,-1.14571428,-120.51902
305,4.23959875,-1.77294874,-119.984276,4.29841948,-1.59226346,-119.754517,4.44537401,-1.46192467,-119.76162,4.66053343,-1.79512167,-120.175079,4.48716593,-1.6155901,-120.710365,4.46875286,-1.26583183,-121.203896,4.23784208,-1.05829644,-121.78949,4.33336449,-0.970402181,-121.786552,4.17822075,-0.805572808,-121.840324,4.10917616,-1.23460984,-122.026299,3.9573462,-1.2033726,-121.700111,4.26497936,-1.15041208,-121.346626
306,4.25523186,-1.77684283,-120.826431,4.3107233,-1.59600234,-120.595184,4.45515633,-1.466959,-120.60199,4.67131805,-1.80077231,-121.016586,4.49767637,-1.62247467,-121.54982,4.47931957,-1.271348,-122.041702,4.24523354,-1.06368852,-122.626221,4.33686304,-0.975479603,-122.623108,4.17558908,-0.808679819,-122.677162,4.10824537,-1.23611271,-122.862984,3.96219182,-1.20808947,-122.530563,4.27102709,-1.15508819,-122.176964
307,4.27085781,-1.78072286,-121.671288,4.32301331,-1.59973264,-121.438576,4.46493101,-1.47202468,-121.445091,4.68206787,-1.80639827,-121.860832,4.50821638,-1.62935948,-122.391991,4.48989153,-1.27685869,-122.88221,4.25263166,-1.06908786,-123.465622,4.34033871,-0.980589151,-123.462372,4.17294741,-0.81186676,-123.516708,4.1072731,-1.23759103,-123.702408,3.96709752,-1.21276045,-123.363808,4.27708817,-1.15974319,-123.010033
308,4.28647709,-1.78458881,-122.518845,4.33528948,-1.60345423,-122.284683,4.47469854,-1.47712147,-122.290924,4.6927824,-1.81200027,-122.707832,4.51878548,-1.63624418,-123.236877,4.50046825,-1.28236377,-123.725418,4.26003647,-1.0744946,-124.307693,4.34379244,-0.985731006,-124.304344,4.17029715,-0.815132916,-124.358963,4.10625982,-1.23904479,-124.544563,3.97206116,-1.21738505,-124.199852,4.28316212,-1.16437805,-123.845833
309,4.30208874,-1.7884407,-123.369102,4.34755182,-1.60716712,-123.133514,4.48445892,-1.48224926,-123.139488,4.70346117,-1.81757843,-123.557579,4.52938366,-1.6431284,-124.08448,4.51104975,-1.28786337,-124.571327,4.26744843,-1.07990921,-125.152435,4.34722424,-0.990905344,-125.149025,4.16764069,-0.818477213,-125.203926,4.10520601,-1.24047422,-125.389458,3.97708082,-1.22196269,-125.038696,4.28924847,-1.16899347,-124.684357
310,4.31769323,-1.79227877,-124.222061,4.35980034,-1.61087143,-123.985069,4.49421215,-1.48740804,-123.990784,4.7141037,-1.82313359,-124.410072,4.54001093,-1.6500119,-124.934799,4.52163601,-1.29335713,-125.419937,4.27486658,-1.08533096,-125.999847,4.35063505,-0.996112287,-125.996414,4.16497993,-0.821899056,-126.051598,4.10411167,-1.24187911,-126.237083,3.98215437,-1.22649324,-125.880341,4.29534721,-1.17359066,-125.525612
311,4.3332901,-1.79610288,-125.077721,4.3720355,-1.61456704,-124.83934,4.50395918,-1.4925977,-124.844818,4.72471046,-1.82866669,-125.265312,4.55066681,-1.65689445,-125.787834,4.53222656,-1.29884458,-126.271248,4.28229141,-1.09075999,-126.84993,4.35402536,-1.00135207,-126.846512,4.1623168,-0.82539773,-126.901978,4.10297728,-1.24325955,-127.087433,3.98727965,-1.2309761,-126.724792,4.30145836,-1.17817044,-126.369606
312,4.34887934,-1.79991317,-125.936081,4.38425732,-1.61825407,-125.696335,4.51369953,-1.49781799,-125.701584,4.73528051,-1.83417809,-126.123291,4.56135178,-1.66377568,-126.643585,4.54282188,-1.30432582,-127.125259,4.28972292,-1.09619629,-127.702682,4.35739613,-1.00662482,-127.699326,4.15965366,-0.828972101,-127.755058,4.1018033,-1.24461579,-127.940514,3.99245453,-1.23541105,-127.572044,4.30758142,-1.18273365,-127.216324
313,4.36446095,-1.80370963,-126.797134,4.3964653,-1.62193227,-126.556046,4.52343369,-1.50306892,-126.561081,4.74581432,-1.83966887,-126.984016,4.57206535,-1.67065561,-127.502052,4.55342102,-1.30980051,-127.981972,4.29716063,-1.10163951,-128.558105,4.36074781,-1.0119307,-128.554855,4.15699196,-0.832621276,-128.610855,4.10059023,-1.2459476,-128.796326,3.99767685,-1.23979783,-128.422104,4.31371641,-1.18728149,-128.065781
314,4.38003445,-1.80749226,-127.660889,4.40865993,-1.62560165,-127.41848,4.53316212,-1.50835025,-127.423317,4.75631142,-1.84513927,-127.847496,4.58280754,-1.67753386,-128.363235,4.56402445,-1.31526852,-128.841385,4.30460453,-1.10709,-129.416199,4.36408091,-1.01726985,-129.413086,4.15433407,-0.836343944,-129.46936,4.09933853,-1.24725461,-129.654846,4.00294495,-1.24413645,-129.274963,4.31986237,-1.19181502,-128.917969
315,4.39559937,-1.81126118,-128.527344,4.42084122,-1.62926221,-128.28363,4.5428853,-1.51366162,-128.288284,4.76677179,-1.85059035,-128.713715,4.59357738,-1.6844101,-129.227142,4.57463121,-1.32072937,-129.703506,4.31205463,-1.11254752,-130.276947,4.36739635,-1.02264249,-130.274033,4.15168142,-0.840139508,-130.330566,4.09804916,-1.2485373,-130.516098,4.00825596,-1.2484262,-130.13063,4.32601976,-1.1963352,-129.772888
316,4.41115618,-1.81501651,-129.3965,4.43300962,-1.63291419,-129.151505,4.55260277,-1.51900303,-129.155991,4.77719545,-1.85602224,-129.582687,4.60437536,-1.69128382,-130.093765,4.58524179,-1.32618344,-130.568329,4.31951094,-1.11801255,-131.140366,4.37069416,-1.02804852,-131.137695,4.14903545,-0.844005942,-131.194473,4.09672308,-1.24979508,-131.380066,4.01360846,-1.25266743,-130.989105,4.33218765,-1.20084345,-130.630539
317,4.42670441,-1.81875813,-130.268356,4.44516468,-1.63655722,-130.022095,4.56231546,-1.52437437,-130.026428,4.78758192,-1.8614372,-130.454391,4.61520147,-1.69815576,-130.963104,4.59585619,-1.33162963,-131.435852,4.32697248,-1.12348402,-132.00647,4.3739748,-1.0334878,-132.004059,4.14639902,-0.847942054,-132.061096,4.09536076,-1.25102806,-132.24675,4.01900005,-1.25686038,-131.850388,4.33836555,-1.20534062,-131.490936
318,4.44224358,-1.82248628,-131.142914,4.45730639,-1.64019132,-130.895416,4.57202291,-1.52977526,-130.899597,4.79793167,-1.86683416,-131.328842,4.62605524,-1.70502448,-131.835159,4.60647345,-1.33706868,-132.306091,4.33444023,-1.12896287,-132.875229,4.37723923,-1.03896081,-132.873138,4.1437726,-0.851946652,-132.93042,4.09396362,-1.25223625,-133.11615,4.02442837,-1.26100481,-132.714478,4.34455395,-1.20982802,-132.354065
319,4.45777416,-1.82620084,-132.020172,4.46943474,-1.64381647,-131.771454,4.58172607,-1.53520536,-131.775497,4.80824423,-1.87221467,-132.206039,4.63693619,-1.71189022,-132.70993,4.61709404,-1.34249997,-133.179031,4.34191418,-1.13444889,-133.746658,4.38048792,-1.04446757,-133.744934,4.14115906,-0.856018484,-133.80246,4.09253263,-1.25341916,-133.988251,4.02989149,-1.2651006,-133.581375,4.35075188,-1.21430695,-133.21994
320,4.47329569,-1.82990205,-132.900131,4.48155022,-1.64743292,-132.650208,4.59142447,-1.54066455,-132.654129,4.81851959,-1.87757885,-133.085983,4.64784431,-1.71875238,-133.587418,4.62771749,-1.34792376,-134.054672,4.34939384,-1.13994253,-134.620758,4.3837204,-1.05000782,-134.619446,4.13855934,-0.860155582,-134.6772,4.09106874,-1.25457704,-134.863068,4.03538799,-1.26914811,-134.45108,4.35695887,-1.21877849,-134.088547
321,4.48880768,-1.83358967,-133.782791,4.49365187,-1.6510402,-133.531677,4.60111904,-1.54615259,-133.535507,4.82875776,-1.88292837,-133.968674,4.65877914,-1.72561109,-134.467621,4.63834381,-1.35333931,-134.933014,4.35687876,-1.14544308,-135.497528,4.3869381,-1.05558193,-135.496674,4.13597488,-0.864356935,-135.554657,4.08957291,-1.25570941,-135.740585,4.04091501,-1.27314734,-135.323593,4.36317492,-1.22324383,-134.9599
322,4.50431013,-1.83726394,-134.668137,4.50574064,-1.65463829,-134.415878,4.6108098,-1.55166936,-134.419617,4.83895874,-1.88826323,-134.854111,4.66973972,-1.73246562,-135.350555,4.64897251,-1.35874677,-135.814056,4.36436987,-1.15095186,-136.376968,4.39014053,-1.06118965,-136.376617,4.13340712,-0.868619978,-136.434814,4.08804655,-1.25681651,-136.620804,4.04647064,-1.27709889,-136.198929,4.36939955,-1.22770405,-135.833984
323,4.51980352,-1.8409251,-135.556183,4.51781654,-1.6582278,-135.302795,4.62049675,-1.55721438,-135.306458,4.84912252,-1.89358449,-135.742294,4.68072748,-1.73931611,-136.236206,4.65960407,-1.36414564,-136.697815,4.37186575,-1.15646756,-137.259079,4.39332867,-1.06683111,-137.259277,4.13085842,-0.872944236,-137.317688,4.08649111,-1.25789762,-137.503723,4.05205345,-1.28100264,-137.077072,4.37563181,-1.23216057,-136.710815
324,4.5352869,-1.84457326,-136.44693,4.52987957,-1.66180849,-136.192429,4.63017988,-1.56278741,-136.19603,4.85924911,-1.89889228,-136.633209,4.69174004,-1.74616146,-137.124573,4.67023802,-1.36953628,-137.584274,4.37936831,-1.16199172,-138.14386,4.39650202,-1.07250607,-138.144653,4.1283288,-0.877326846,-138.203262,4.08490753,-1.25895309,-138.389343,4.05766106,-1.2848593,-137.958023,4.3818717,-1.23661447,-137.590393
325,4.55076027,-1.84820831,-137.340378,4.54192924,-1.66538024,-137.084793,4.63985968,-1.56838822,-137.088348,4.86933851,-1.90418756,-137.526871,4.70277834,-1.75300181,-138.015656,4.68087387,-1.37491834,-138.473434,4.38687611,-1.16752374,-139.031311,4.39966154,-1.07821488,-139.032745,4.12582016,-0.881767035,-139.091553,4.08329773,-1.25998247,-139.277649,4.06329155,-1.28866875,-138.841782,4.38811827,-1.24106705,-138.472717
326,4.56622362,-1.85183012,-138.236526,4.55396605,-1.66894293,-137.979874,4.64953661,-1.57401645,-137.983398,4.87939072,-1.90947199,-138.423279,4.71384192,-1.75983727,-138.90947,4.69151163,-1.38029099,-139.365311,4.39438868,-1.17306304,-139.921432,4.40280676,-1.08395731,-139.923553,4.12333441,-0.886263132,-139.982559,4.08166313,-1.26098597,-140.16864,4.06894255,-1.29243124,-139.728348,4.39437199,-1.2455194,-139.357788
327,4.58167648,-1.85543895,-139.135376,4.56598949,-1.67249644,-138.87767,4.65921068,-1.57967174,-138.88118,4.88940573,-1.91474593,-139.322433,4.72492981,-1.76666725,-139.806,4.70215082,-1.38565445,-140.259888,4.40190744,-1.1786108,-140.814224,4.40593815,-1.08973312,-140.817078,4.12087154,-0.890812755,-140.876266,4.08000517,-1.26196361,-141.062332,4.07461309,-1.29614747,-140.617737,4.4006319,-1.24997246,-140.24559
328,4.59711885,-1.85903502,-140.036926,4.57800007,-1.67604113,-139.778183,4.66888189,-1.58535397,-139.781708,4.89938402,-1.92000902,-140.224335,4.73604202,-1.77349091,-140.705246,4.71279144,-1.39100897,-141.157166,4.40943146,-1.18416667,-141.709686,4.40905619,-1.09554255,-141.713318,4.11843348,-0.89541471,-141.77269,4.07832575,-1.26291478,-141.95871,4.08030081,-1.29981792,-141.509933,4.40689707,-1.25442791,-141.136154
329,4.61255074,-1.86261833,-140.941177,4.58999825,-1.67957687,-140.681427,4.67855072,-1.59106255,-140.684967,4.90932512,-1.9252634,-141.128967,4.74717808,-1.7803086,-141.607224,4.72343349,-1.39635348,-142.057159,4.41696072,-1.18973112,-142.607819,4.4121604,-1.10138512,-142.612274,4.11602116,-0.900066674,-142.671814,4.07662678,-1.2638396,-142.857758,4.08600378,-1.30344296,-142.404938,4.41316748,-1.25888669,-142.029465
330,4.62797213,-1.866189,-141.848129,4.60198307,-1.68310356,-141.587387,4.68821716,-1.59679735,-141.590958,4.91922951,-1.93050921,-142.036346,4.75833797,-1.78711975,-142.511917,4.73407698,-1.40168858,-142.959869,4.4244957,-1.19530404,-143.508636,4.4152503,-1.1072607,-143.513947,4.11363506,-0.904766679,-143.573654,4.07491016,-1.26473796,-143.759491,4.09172106,-1.30702353,-143.30275,4.41944265,-1.26335013,-142.925522
331,4.64338255,-1.86974692,-142.757767,4.61395502,-1.68662107,-142.496063,4.69788122,-1.6025579,-142.49968,4.92909765,-1.93574762,-142.946472,4.76952028,-1.79392421,-143.419342,4.74472141,-1.40701354,-143.86528,4.43203592,-1.20088542,-144.412125,4.41832685,-1.11316943,-144.41835,4.11127663,-0.909513414,-144.478195,4.07317734,-1.26560998,-144.663895,4.09745026,-1.31055975,-144.203369,4.42572212,-1.26781905,-143.824341
